bucket,decision,score,relative_path,absolute_path,ext,size_bytes,reasons
A,take-into-timeline,8,RECURSO/METAMETADATA/ai_governance_deliverables_package/10_Method_SOP_Package.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/10_Method_SOP_Package.md,.md,1731,anchor-term:method|narrative-format|source-path:METAMETADATA/ai_governance_deliverables_package
A,take-into-timeline,8,RECURSO/METAMETADATA/ai_governance_deliverables_package/11_Governance_Findings_Package.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/11_Governance_Findings_Package.md,.md,2579,anchor-term:governance|narrative-format|source-path:METAMETADATA/ai_governance_deliverables_package
A,take-into-timeline,8,RECURSO/METAMETADATA/ai_governance_deliverables_package/12_Decision_Document_Package.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/12_Decision_Document_Package.md,.md,1643,anchor-term:governance|narrative-format|source-path:METAMETADATA/ai_governance_deliverables_package
A,take-into-timeline,8,RECURSO/METAMETADATA/ai_governance_deliverables_package/13_Public_Translation_Package.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/13_Public_Translation_Package.md,.md,6456,anchor-term:governance|narrative-format|source-path:METAMETADATA/ai_governance_deliverables_package
A,take-into-timeline,8,RECURSO/METAMETADATA/ai_governance_deliverables_package/14_Twelve_Agent_QA_Note.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/14_Twelve_Agent_QA_Note.md,.md,588,anchor-term:governance|narrative-format|source-path:METAMETADATA/ai_governance_deliverables_package
A,take-into-timeline,8,RECURSO/METAMETADATA/ai_governance_deliverables_package/15_Executive_Facing_Summary.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/15_Executive_Facing_Summary.md,.md,2627,anchor-term:governance|narrative-format|source-path:METAMETADATA/ai_governance_deliverables_package
A,take-into-timeline,8,RECURSO/METAMETADATA/ai_governance_deliverables_package/16_Operator_Runbook.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/16_Operator_Runbook.md,.md,4136,anchor-term:governance|narrative-format|source-path:METAMETADATA/ai_governance_deliverables_package
A,take-into-timeline,8,RECURSO/METAMETADATA/ai_governance_deliverables_package/19_Sample_Decision_Packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/19_Sample_Decision_Packet.md,.md,2375,anchor-term:governance|narrative-format|source-path:METAMETADATA/ai_governance_deliverables_package
A,take-into-timeline,8,RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/README.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/README.md,.md,1154,anchor-term:governance|narrative-format|source-path:METAMETADATA/ai_governance_deliverables_package
B,supporting-context,6,Governance of Generative AI.pdf,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/Governance of Generative AI.pdf,.pdf,0,anchor-term:governance|source-format
B,supporting-context,6,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/AGATHAFULLAUDIT.odt,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/AGATHAFULLAUDIT.odt,.odt,71763,anchor-term:recurso|source-format
B,supporting-context,6,RECURSO/METAMETADATA/METADATA/3.claude/RECURSO-DRAFT1-merged-revisedGEM.docx,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/3.claude/RECURSO-DRAFT1-merged-revisedGEM.docx,.docx,42684,anchor-term:draft|source-format
B,supporting-context,6,RECURSO/METAMETADATA/ai_governance_deliverables_package.zip,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package.zip,.zip,100318,anchor-term:governance|source-path:METAMETADATA/ai_governance_deliverables_package
B,supporting-context,6,RECURSO/METAMETADATA/ai_governance_deliverables_package/17_Governance_Flow.mmd,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/17_Governance_Flow.mmd,.mmd,715,anchor-term:governance|source-path:METAMETADATA/ai_governance_deliverables_package
B,supporting-context,6,RECURSO/METAMETADATA/ai_governance_deliverables_package/18_Governance_Flow_Sequence.mmd,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/18_Governance_Flow_Sequence.mmd,.mmd,1297,anchor-term:governance|source-path:METAMETADATA/ai_governance_deliverables_package
B,supporting-context,6,SCRIPTS/Paper outcomes RESTART-2/AG-runner/P0-AG-RECURSO-DRAFT1-merged-revised.docx,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-2/AG-runner/P0-AG-RECURSO-DRAFT1-merged-revised.docx,.docx,42336,anchor-term:draft|source-format
B,supporting-context,6,SCRIPTS/Paper outcomes RESTART-3/AG-runner/P0-AG-RECURSO-DRAFT1-merged-revised.docx,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-3/AG-runner/P0-AG-RECURSO-DRAFT1-merged-revised.docx,.docx,42336,anchor-term:draft|source-format
B,supporting-context,6,SCRIPTS/Paper outcomes RESTART-4/AG-runner/P0-AG-RECURSO-DRAFT1-merged-revised.docx,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART-4/AG-runner/P0-AG-RECURSO-DRAFT1-merged-revised.docx,.docx,42336,anchor-term:draft|source-format
B,supporting-context,6,SCRIPTS/Paper outcomes RESTART/AG-runner/P0-AG-RECURSO-DRAFT1-merged-revised.docx,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes RESTART/AG-runner/P0-AG-RECURSO-DRAFT1-merged-revised.docx,.docx,42336,anchor-term:draft|source-format
B,supporting-context,6,SCRIPTS/Paper outcomes ROUND2/AG-runner/P0-AG-RECURSO-DRAFT1-merged-revised.docx,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes ROUND2/AG-runner/P0-AG-RECURSO-DRAFT1-merged-revised.docx,.docx,42336,anchor-term:draft|source-format
B,supporting-context,6,SCRIPTS/Paper outcomes/AG-runner/P0-AG-RECURSO-DRAFT1-merged-revised.docx,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/SCRIPTS/Paper outcomes/AG-runner/P0-AG-RECURSO-DRAFT1-merged-revised.docx,.docx,42336,anchor-term:draft|source-format
B,supporting-context,5,RECURSO/METAMETADATA/ai_governance_deliverables_package/02_Evidence_Packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/02_Evidence_Packet.md,.md,3181,anchor-term:governance|control-telemetry:evidence_packet|narrative-format|source-path:METAMETADATA/ai_governance_deliverables_package
B,supporting-context,5,RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/cabinet-epistemic-audit-rigor.v1.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/cabinet-epistemic-audit-rigor.v1.json,.json,2404,anchor-term:governance|schema-contract|source-path:METAMETADATA/ai_governance_deliverables_package
B,supporting-context,5,RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/concept-fluency-interruption.v1.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/concept-fluency-interruption.v1.json,.json,2488,anchor-term:governance|schema-contract|source-path:METAMETADATA/ai_governance_deliverables_package
B,supporting-context,5,RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/concept.schema.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/concept.schema.json,.json,2694,anchor-term:governance|schema-contract|source-path:METAMETADATA/ai_governance_deliverables_package
B,supporting-context,5,RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/outcome.schema.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/outcome.schema.json,.json,1976,anchor-term:governance|schema-contract|source-path:METAMETADATA/ai_governance_deliverables_package
B,supporting-context,5,RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/panel-if-gov-core.v1.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/panel-if-gov-core.v1.json,.json,1576,anchor-term:governance|schema-contract|source-path:METAMETADATA/ai_governance_deliverables_package
B,supporting-context,5,RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/panel.schema.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/panel.schema.json,.json,4890,anchor-term:governance|schema-contract|source-path:METAMETADATA/ai_governance_deliverables_package
B,supporting-context,5,RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/seat.schema.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/seat.schema.json,.json,4861,anchor-term:governance|schema-contract|source-path:METAMETADATA/ai_governance_deliverables_package
B,supporting-context,5,RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/triage.schema.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/triage.schema.json,.json,1974,anchor-term:governance|schema-contract|source-path:METAMETADATA/ai_governance_deliverables_package
B,supporting-context,5,RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/voice-dissent-labor-legibility.v1.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/voice-dissent-labor-legibility.v1.json,.json,1972,anchor-term:governance|schema-contract|source-path:METAMETADATA/ai_governance_deliverables_package
B,supporting-context,5,RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/voice.schema.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/voice.schema.json,.json,2767,anchor-term:governance|schema-contract|source-path:METAMETADATA/ai_governance_deliverables_package
B,supporting-context,5,RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/votes.schema.json,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ai_governance_deliverables_package/contracts/votes.schema.json,.json,2103,anchor-term:governance|schema-contract|source-path:METAMETADATA/ai_governance_deliverables_package
B,supporting-context,4,PEER_REVIEW_READY_MANUSCRIPT.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/PEER_REVIEW_READY_MANUSCRIPT.md,.md,26360,anchor-term:manuscript|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/CONSOLIDATED-PACK.txt,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/CONSOLIDATED-PACK.txt,.txt,12387,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/DELIVEREX.txt,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/DELIVEREX.txt,.txt,10154,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/ETYMO.txt,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/ETYMO.txt,.txt,30393,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/EXPLAIN PHASE 1 PASS.txt,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/EXPLAIN PHASE 1 PASS.txt,.txt,10166,anchor-term:phase|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/00_ARCHIVE_STATUS.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/00_ARCHIVE_STATUS.md,.md,757,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/00_CANONICAL_STACK.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/00_CANONICAL_STACK.md,.md,1448,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/00_GOVERNANCE_AUTHORITY.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/00_GOVERNANCE_AUTHORITY.md,.md,688,anchor-term:governance|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/00_MASTER_ANCHOR.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/00_MASTER_ANCHOR.md,.md,739,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/00_STRUCTURE_MAP.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/00_STRUCTURE_MAP.md,.md,1153,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/00_THREE_AGENT_ALIGNMENT_NOTE.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/00_THREE_AGENT_ALIGNMENT_NOTE.md,.md,999,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/EXPLAIN PHASE 1 PASS.txt,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/EXPLAIN PHASE 1 PASS.txt,.txt,10592,anchor-term:phase|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/RECURSIVE VOICE-PHASE1_mathematical_analysis.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/RECURSIVE VOICE-PHASE1_mathematical_analysis.md,.md,7443,anchor-term:phase|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/RECURSIVE VOICE-PHASE1_state_model.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/RECURSIVE VOICE-PHASE1_state_model.md,.md,3304,anchor-term:phase|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/00_layer-0-root/README.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/00_layer-0-root/README.md,.md,243,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/00_layer-0-root/anchor-paragraph.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/00_layer-0-root/anchor-paragraph.md,.md,742,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/00_layer-0-root/confidence-matrix.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/00_layer-0-root/confidence-matrix.md,.md,800,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/00_layer-0-root/four-part-architecture.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/00_layer-0-root/four-part-architecture.md,.md,722,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/00_layer-0-root/governing-claim.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/00_layer-0-root/governing-claim.md,.md,651,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/00_layer-0-root/project-brief.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/00_layer-0-root/project-brief.md,.md,2916,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/01_layer-1-evidence/README.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/01_layer-1-evidence/README.md,.md,223,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/01_layer-1-evidence/evidence-assessment.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/01_layer-1-evidence/evidence-assessment.md,.md,652,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/01_layer-1-evidence/evidence-classes.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/01_layer-1-evidence/evidence-classes.md,.md,951,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/01_layer-1-evidence/evidence-packet.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/01_layer-1-evidence/evidence-packet.md,.md,3181,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/01_layer-1-evidence/receipts-skeleton.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/01_layer-1-evidence/receipts-skeleton.md,.md,1027,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/01_layer-1-evidence/source-function-ledger.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/01_layer-1-evidence/source-function-ledger.md,.md,2067,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/02_layer-2-compression/README.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/02_layer-2-compression/README.md,.md,134,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/02_layer-2-compression/concept-note-package.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/02_layer-2-compression/concept-note-package.md,.md,3701,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/03_layer-3-blueprint/README.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/03_layer-3-blueprint/README.md,.md,157,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/03_layer-3-blueprint/research-blueprint-and-deviation-memo.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/03_layer-3-blueprint/research-blueprint-and-deviation-memo.md,.md,1679,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/04_layer-4-alignment-gate/README.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/04_layer-4-alignment-gate/README.md,.md,141,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/04_layer-4-alignment-gate/alignment-gate-package.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/04_layer-4-alignment-gate/alignment-gate-package.md,.md,1493,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/05_layer-5-versioned-packet/README.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/05_layer-5-versioned-packet/README.md,.md,132,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/05_layer-5-versioned-packet/versioned-packet-and-change-log.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/05_layer-5-versioned-packet/versioned-packet-and-change-log.md,.md,1351,anchor-term:recurso|narrative-format
B,supporting-context,4,RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/06_layer-6-stabilizers/README.md,/mnt/c/Users/softinfo/Desktop/Nouveau dossier (3)/RECURSO/METAMETADATA/METADATA/1.ChatGPT-AgathaAgent/recurso-AG_layered_structure/06_layer-6-stabilizers/README.md,.md,139,anchor-term:recurso|narrative-format
